id_ansi,titre,type_bulletin,date_pub,cve_id,cvss_score,base_severity,cwe_id,epss_score,lien_bulletin,description,vendor,produit,versions
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-36933,,,Non disponible,0.003580000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

nsh: Restore skb->{protocol,data,mac_header} for outer header in nsh_gso_segment().

syzbot triggered various splats (see [0] and links) by a crafted GSO
packet of VIRTIO_NET_HDR_GSO_UDP layering the following protocols:

  ETH_P_8021AD + ETH_P_NSH + ETH_P_IPV6 + IPPROTO_UDP

NSH can encapsulate IPv4, IPv6, Ethernet, NSH, and MPLS.  As the inner
protocol can be Ethernet, NSH GSO handler, nsh_gso_segment(), calls
skb_mac_gso_segment() to invoke inner protocol GSO handlers.

nsh_gso_segment() does the following for the original skb before
calling skb_mac_gso_segment()

  1. reset skb->network_header
  2. save the original skb->{mac_heaeder,mac_len} in a local variable
  3. pull the NSH header
  4. resets skb->mac_header
  5. set up skb->mac_len and skb->protocol for the inner protocol.

and does the following for the segmented skb

  6. set ntohs(ETH_P_NSH) to skb->protocol
  7. push the NSH header
  8. restore skb->mac_header
  9. set skb->mac_header + mac_len to skb->network_header
 10. restore skb->mac_len

There are two problems in 6-7 and 8-9.

  (a)
  After 6 & 7, skb->data points to the NSH header, so the outer header
  (ETH_P_8021AD in this case) is stripped when skb is sent out of netdev.

  Also, if NSH is encapsulated by NSH + Ethernet (so NSH-Ethernet-NSH),
  skb_pull() in the first nsh_gso_segment() will make skb->data point
  to the middle of the outer NSH or Ethernet header because the Ethernet
  header is not pulled by the second nsh_gso_segment().

  (b)
  While restoring skb->{mac_header,network_header} in 8 & 9,
  nsh_gso_segment() does not assume that the data in the linear
  buffer is shifted.

  However, udp6_ufo_fragment() could shift the data and change
  skb->mac_header accordingly as demonstrated by syzbot.

  If this happens, even the restored skb->mac_header points to
  the middle of the outer header.

It seems nsh_gso_segment() has never worked with outer headers so far.

At the end of nsh_gso_segment(), the outer header must be restored for
the segmented skb, instead of the NSH header.

To do that, let's calculate the outer header position relatively from
the inner header and set skb->{data,mac_header,protocol} properly.

[0]:
BUG: KMSAN: uninit-value in ipvlan_process_outbound drivers/net/ipvlan/ipvlan_core.c:524 [inline]
BUG: KMSAN: uninit-value in ipvlan_xmit_mode_l3 drivers/net/ipvlan/ipvlan_core.c:602 [inline]
BUG: KMSAN: uninit-value in ipvlan_queue_xmit+0xf44/0x16b0 drivers/net/ipvlan/ipvlan_core.c:668
 ipvlan_process_outbound drivers/net/ipvlan/ipvlan_core.c:524 [inline]
 ipvlan_xmit_mode_l3 drivers/net/ipvlan/ipvlan_core.c:602 [inline]
 ipvlan_queue_xmit+0xf44/0x16b0 drivers/net/ipvlan/ipvlan_core.c:668
 ipvlan_start_xmit+0x5c/0x1a0 drivers/net/ipvlan/ipvlan_main.c:222
 __netdev_start_xmit include/linux/netdevice.h:4989 [inline]
 netdev_start_xmit include/linux/netdevice.h:5003 [inline]
 xmit_one net/core/dev.c:3547 [inline]
 dev_hard_start_xmit+0x244/0xa10 net/core/dev.c:3563
 __dev_queue_xmit+0x33ed/0x51c0 net/core/dev.c:4351
 dev_queue_xmit include/linux/netdevice.h:3171 [inline]
 packet_xmit+0x9c/0x6b0 net/packet/af_packet.c:276
 packet_snd net/packet/af_packet.c:3081 [inline]
 packet_sendmsg+0x8aef/0x9f10 net/packet/af_packet.c:3113
 sock_sendmsg_nosec net/socket.c:730 [inline]
 __sock_sendmsg net/socket.c:745 [inline]
 __sys_sendto+0x735/0xa10 net/socket.c:2191
 __do_sys_sendto net/socket.c:2203 [inline]
 __se_sys_sendto net/socket.c:2199 [inline]
 __x64_sys_sendto+0x125/0x1c0 net/socket.c:2199
 do_syscall_x64 arch/x86/entry/common.c:52 [inline]
 do_syscall_64+0xcf/0x1e0 arch/x86/entry/common.c:83
 entry_SYSCALL_64_after_hwframe+0x63/0x6b

Uninit was created at:
 slab_post_alloc_hook mm/slub.c:3819 [inline]
 slab_alloc_node mm/slub.c:3860 [inline]
 __do_kmalloc_node mm/slub.c:3980 [inline]
 __kmalloc_node_track_caller+0x705/0x1000 mm/slub.c:4001
 kmalloc_reserve+0x249/0x4a0 net/core/skbuff.c:582
 __
---truncated---",Linux,Linux,4.14; c411ed854584a71b0e86ac3019b60e4789d88086
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-21920,,,Non disponible,0.000220000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

vlan: enforce underlying device type

Currently, VLAN devices can be created on top of non-ethernet devices.

Besides the fact that it doesn't make much sense, this also causes a
bug which leaks the address of a kernel function to usermode.

When creating a VLAN device, we initialize GARP (garp_init_applicant)
and MRP (mrp_init_applicant) for the underlying device.

As part of the initialization process, we add the multicast address of
each applicant to the underlying device, by calling dev_mc_add.

__dev_mc_add uses dev->addr_len to determine the length of the new
multicast address.

This causes an out-of-bounds read if dev->addr_len is greater than 6,
since the multicast addresses provided by GARP and MRP are only 6
bytes long.

This behaviour can be reproduced using the following commands:

ip tunnel add gretest mode ip6gre local ::1 remote ::2 dev lo
ip l set up dev gretest
ip link add link gretest name vlantest type vlan id 100

Then, the following command will display the address of garp_pdu_rcv:

ip maddr show | grep 01:80:c2:00:00:21

Fix the bug by enforcing the type of the underlying device during VLAN
device initialization.",Linux,Linux,2.6.35; 22bedad3ce112d5ca1eaf043d4990fa2ed698c87
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-21926,,,Non disponible,0.000530000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

net: gso: fix ownership in __udp_gso_segment

In __udp_gso_segment the skb destructor is removed before segmenting the
skb but the socket reference is kept as-is. This is an issue if the
original skb is later orphaned as we can hit the following bug:

  kernel BUG at ./include/linux/skbuff.h:3312!  (skb_orphan)
  RIP: 0010:ip_rcv_core+0x8b2/0xca0
  Call Trace:
   ip_rcv+0xab/0x6e0
   __netif_receive_skb_one_core+0x168/0x1b0
   process_backlog+0x384/0x1100
   __napi_poll.constprop.0+0xa1/0x370
   net_rx_action+0x925/0xe50

The above can happen following a sequence of events when using
OpenVSwitch, when an OVS_ACTION_ATTR_USERSPACE action precedes an
OVS_ACTION_ATTR_OUTPUT action:

1. OVS_ACTION_ATTR_USERSPACE is handled (in do_execute_actions): the skb
   goes through queue_gso_packets and then __udp_gso_segment, where its
   destructor is removed.
2. The segments' data are copied and sent to userspace.
3. OVS_ACTION_ATTR_OUTPUT is handled (in do_execute_actions) and the
   same original skb is sent to its path.
4. If it later hits skb_orphan, we hit the bug.

Fix this by also removing the reference to the socket in
__udp_gso_segment.",Linux,Linux,4.18; ad405857b174ed31a97982bb129c320d03321cf5
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-21997,,,Non disponible,0.000250000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

xsk: fix an integer overflow in xp_create_and_assign_umem()

Since the i and pool->chunk_size variables are of type 'u32',
their product can wrap around and then be cast to 'u64'.
This can lead to two different XDP buffers pointing to the same
memory area.

Found by InfoTeCS on behalf of Linux Verification Center
(linuxtesting.org) with SVACE.",Linux,Linux,5.16; 94033cd8e73b8632bab7c8b7bb54caa4f5616db7
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-22055,,,Non disponible,0.000430000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

net: fix geneve_opt length integer overflow

struct geneve_opt uses 5 bit length for each single option, which
means every vary size option should be smaller than 128 bytes.

However, all current related Netlink policies cannot promise this
length condition and the attacker can exploit a exact 128-byte size
option to *fake* a zero length option and confuse the parsing logic,
further achieve heap out-of-bounds read.

One example crash log is like below:

[    3.905425] ==================================================================
[    3.905925] BUG: KASAN: slab-out-of-bounds in nla_put+0xa9/0xe0
[    3.906255] Read of size 124 at addr ffff888005f291cc by task poc/177
[    3.906646]
[    3.906775] CPU: 0 PID: 177 Comm: poc-oob-read Not tainted 6.1.132 #1
[    3.907131] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS rel-1.16.0-0-gd239552ce722-prebuilt.qemu.org 04/01/2014
[    3.907784] Call Trace:
[    3.907925]  <TASK>
[    3.908048]  dump_stack_lvl+0x44/0x5c
[    3.908258]  print_report+0x184/0x4be
[    3.909151]  kasan_report+0xc5/0x100
[    3.909539]  kasan_check_range+0xf3/0x1a0
[    3.909794]  memcpy+0x1f/0x60
[    3.909968]  nla_put+0xa9/0xe0
[    3.910147]  tunnel_key_dump+0x945/0xba0
[    3.911536]  tcf_action_dump_1+0x1c1/0x340
[    3.912436]  tcf_action_dump+0x101/0x180
[    3.912689]  tcf_exts_dump+0x164/0x1e0
[    3.912905]  fw_dump+0x18b/0x2d0
[    3.913483]  tcf_fill_node+0x2ee/0x460
[    3.914778]  tfilter_notify+0xf4/0x180
[    3.915208]  tc_new_tfilter+0xd51/0x10d0
[    3.918615]  rtnetlink_rcv_msg+0x4a2/0x560
[    3.919118]  netlink_rcv_skb+0xcd/0x200
[    3.919787]  netlink_unicast+0x395/0x530
[    3.921032]  netlink_sendmsg+0x3d0/0x6d0
[    3.921987]  __sock_sendmsg+0x99/0xa0
[    3.922220]  __sys_sendto+0x1b7/0x240
[    3.922682]  __x64_sys_sendto+0x72/0x90
[    3.922906]  do_syscall_64+0x5e/0x90
[    3.923814]  entry_SYSCALL_64_after_hwframe+0x6e/0xd8
[    3.924122] RIP: 0033:0x7e83eab84407
[    3.924331] Code: 48 89 fa 4c 89 df e8 38 aa 00 00 8b 93 08 03 00 00 59 5e 48 83 f8 fc 74 1a 5b c3 0f 1f 84 00 00 00 00 00 48 8b 44 24 10 0f 05 <5b> c3 0f 1f 80 00 00 00 00 83 e2 39 83 faf
[    3.925330] RSP: 002b:00007ffff505e370 EFLAGS: 00000202 ORIG_RAX: 000000000000002c
[    3.925752] RAX: ffffffffffffffda RBX: 00007e83eaafa740 RCX: 00007e83eab84407
[    3.926173] RDX: 00000000000001a8 RSI: 00007ffff505e3c0 RDI: 0000000000000003
[    3.926587] RBP: 00007ffff505f460 R08: 00007e83eace1000 R09: 000000000000000c
[    3.926977] R10: 0000000000000000 R11: 0000000000000202 R12: 00007ffff505f3c0
[    3.927367] R13: 00007ffff505f5c8 R14: 00007e83ead1b000 R15: 00005d4fbbe6dcb8

Fix these issues by enforing correct length condition in related
policies.",Linux,Linux,0ed5269f9e41f495c8e9020c85f5e1644c1afc57; 4.19
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-37785,,,Non disponible,0.000180000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

ext4: fix OOB read when checking dotdot dir

Mounting a corrupted filesystem with directory which contains '.' dir
entry with rec_len == block size results in out-of-bounds read (later
on, when the corrupted directory is removed).

ext4_empty_dir() assumes every ext4 directory contains at least '.'
and '..' as directory entries in the first data block. It first loads
the '.' dir entry, performs sanity checks by calling ext4_check_dir_entry()
and then uses its rec_len member to compute the location of '..' dir
entry (in ext4_next_entry). It assumes the '..' dir entry fits into the
same data block.

If the rec_len of '.' is precisely one block (4KB), it slips through the
sanity checks (it is considered the last directory entry in the data
block) and leaves ""struct ext4_dir_entry_2 *de"" point exactly past the
memory slot allocated to the data block. The following call to
ext4_check_dir_entry() on new value of de then dereferences this pointer
which results in out-of-bounds mem access.

Fix this by extending __ext4_check_dir_entry() to check for '.' dir
entries that reach the end of data block. Make sure to ignore the phony
dir entries for checksum (by checking name_len for non-zero).

Note: This is reported by KASAN as use-after-free in case another
structure was recently freed from the slot past the bound, but it is
really an OOB read.

This issue was found by syzkaller tool.

Call Trace:
[   38.594108] BUG: KASAN: slab-use-after-free in __ext4_check_dir_entry+0x67e/0x710
[   38.594649] Read of size 2 at addr ffff88802b41a004 by task syz-executor/5375
[   38.595158]
[   38.595288] CPU: 0 UID: 0 PID: 5375 Comm: syz-executor Not tainted 6.14.0-rc7 #1
[   38.595298] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS rel-1.16.3-0-ga6ed6b701f0a-prebuilt.qemu.org 04/01/2014
[   38.595304] Call Trace:
[   38.595308]  <TASK>
[   38.595311]  dump_stack_lvl+0xa7/0xd0
[   38.595325]  print_address_description.constprop.0+0x2c/0x3f0
[   38.595339]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595349]  print_report+0xaa/0x250
[   38.595359]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595368]  ? kasan_addr_to_slab+0x9/0x90
[   38.595378]  kasan_report+0xab/0xe0
[   38.595389]  ? __ext4_check_dir_entry+0x67e/0x710
[   38.595400]  __ext4_check_dir_entry+0x67e/0x710
[   38.595410]  ext4_empty_dir+0x465/0x990
[   38.595421]  ? __pfx_ext4_empty_dir+0x10/0x10
[   38.595432]  ext4_rmdir.part.0+0x29a/0xd10
[   38.595441]  ? __dquot_initialize+0x2a7/0xbf0
[   38.595455]  ? __pfx_ext4_rmdir.part.0+0x10/0x10
[   38.595464]  ? __pfx___dquot_initialize+0x10/0x10
[   38.595478]  ? down_write+0xdb/0x140
[   38.595487]  ? __pfx_down_write+0x10/0x10
[   38.595497]  ext4_rmdir+0xee/0x140
[   38.595506]  vfs_rmdir+0x209/0x670
[   38.595517]  ? lookup_one_qstr_excl+0x3b/0x190
[   38.595529]  do_rmdir+0x363/0x3c0
[   38.595537]  ? __pfx_do_rmdir+0x10/0x10
[   38.595544]  ? strncpy_from_user+0x1ff/0x2e0
[   38.595561]  __x64_sys_unlinkat+0xf0/0x130
[   38.595570]  do_syscall_64+0x5b/0x180
[   38.595583]  entry_SYSCALL_64_after_hwframe+0x76/0x7e",Linux,Linux,2.6.19; ac27a0ec112a089f1a5102bc8dffc79c8c815571
CERTFR-2025-AVI-0510,Multiples vulnérabilités dans le noyau Linux de Red Hat (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-37943,,,Non disponible,0.000240000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0510,"In the Linux kernel, the following vulnerability has been resolved:

wifi: ath12k: Fix invalid data access in ath12k_dp_rx_h_undecap_nwifi

In certain cases, hardware might provide packets with a
length greater than the maximum native Wi-Fi header length.
This can lead to accessing and modifying fields in the header
within the ath12k_dp_rx_h_undecap_nwifi function for
DP_RX_DECAP_TYPE_NATIVE_WIFI decap type and
potentially resulting in invalid data access and memory corruption.

Add a sanity check before processing the SKB to prevent invalid
data access in the undecap native Wi-Fi function for the
DP_RX_DECAP_TYPE_NATIVE_WIFI decap type.

Tested-on: QCN9274 hw2.0 PCI WLAN.WBE.1.3.1-00173-QCAHKSWPL_SILICONZ-1",Linux,Linux,6.3; d889913205cf7ebda905b1e62c5867ed4e39f6c2
CERTFR-2025-AVI-0511,Multiples vulnérabilités dans les produits Google (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-48883,,,Non disponible,0.000280000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0511,"An issue was discovered in Samsung Mobile Processor, Wearable Processor, and Modem Exynos 9820, 9825, 980, 990, 850, 1080, 2100, 1280, 2200, 1330, 1380, 1480, 2400, 9110, W920, W930, W1000, Modem 5123, and Modem 5300. The UE incorrectly handles a malformed uplink scheduling message, resulting in an information leak of the UE.",n/a,n/a,n/a
CERTFR-2025-AVI-0511,Multiples vulnérabilités dans les produits Google (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2024-56427,,,Non disponible,0.000390000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0511,"An issue was discovered in Samsung Mobile Processor and Wearable Processor Exynos 980, 990, 850, 1080, 2100, 1280, 2200, 1330, 1380, 1480, 2400, 9110, W920, W930, W1000, Modem 5123, Modem 5300, Modem 5400. The lack of a length check leads to out-of-bounds access via malformed RRC packets to the target.",n/a,n/a,n/a
CERTFR-2025-AVI-0511,Multiples vulnérabilités dans les produits Google (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2025-26785,,,Non disponible,0.000570000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0511,"An issue was discovered in NAS in Samsung Mobile Processor, Wearable Processor, and Modem Exynos 980, 990, 850, 1080, 2100, 1280, 2200, 1330, 1380, 1480, 2400, W920, W930, W1000, Modem 5123, Modem 5300, Modem 5400. The lack of a length check leads to out-of-bounds writes.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2017-7525,,,CWE-184,0.773360000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A deserialization flaw was discovered in the jackson-databind, versions before 2.6.7.1, 2.7.9.1 and 2.8.9, which could allow an unauthenticated user to perform code execution by sending the maliciously crafted input to the readValue method of the ObjectMapper.",FasterXML,jackson-databind,before 2.6.7.1; before 2.7.9.1; before 2.8.9
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2017-9047,,,Non disponible,0.025010000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A buffer overflow was discovered in libxml2 20904-GITv2.9.4-16-g0741801. The function xmlSnprintfElementContent in valid.c is supposed to recursively dump the element content definition into a char buffer 'buf' of size 'size'. The variable len is assigned strlen(buf). If the content->type is XML_ELEMENT_CONTENT_ELEMENT, then (i) the content->prefix is appended to buf (if it actually fits) whereupon (ii) content->name is written to the buffer. However, the check for whether the content->name actually fits also uses 'len' rather than the updated buffer length strlen(buf). This allows us to write about ""size"" many bytes beyond the allocated memory. This vulnerability causes programs that use libxml2, such as PHP, to crash.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-11307,,,Non disponible,0.126360000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"An issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.5. Use of Jackson default typing along with a gadget class from iBatis allows exfiltration of content. Fixed in 2.7.9.4, 2.8.11.2, and 2.9.6.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14718,,,Non disponible,0.147470000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the slf4j-ext class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14719,,,Non disponible,0.035260000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the blaze-ds-opt and blaze-ds-core classes from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14720,,,Non disponible,0.034100000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.7 might allow attackers to conduct external XML entity (XXE) attacks by leveraging failure to block unspecified JDK classes from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-14721,,,Non disponible,0.095990000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to conduct server-side request forgery (SSRF) attacks by leveraging failure to block the axis2-jaxws class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-19360,,,Non disponible,0.067770000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the axis2-transport-jms class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-19361,,,Non disponible,0.040630000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,FasterXML jackson-databind 2.x before 2.9.8 might allow attackers to have unspecified impact by leveraging failure to block the openjpa class from polymorphic deserialization.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2018-7489,,,Non disponible,0.426800000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"FasterXML jackson-databind before 2.7.9.3, 2.8.x before 2.8.11.1 and 2.9.x before 2.9.5 allows unauthenticated remote code execution because of an incomplete fix for the CVE-2017-7525 deserialization flaw. This is exploitable by sending maliciously crafted JSON input to the readValue method of the ObjectMapper, bypassing a blacklist that is ineffective if the c3p0 libraries are available in the classpath.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14379,,,Non disponible,0.014550000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"SubTypeValidator.java in FasterXML jackson-databind before 2.9.9.2 mishandles default typing when ehcache is used (because of net.sf.ehcache.transaction.manager.DefaultTransactionManagerLookup), leading to remote code execution.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14540,,,Non disponible,0.070820000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariConfig.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14892,7.5,Élevée,CWE-502,0.008730000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A flaw was discovered in jackson-databind in versions before 2.9.10, 2.8.11.5 and 2.6.7.3, where it would permit polymorphic deserialization of a malicious object using commons-configuration 1 and 2 JNDI classes. An attacker could use this flaw to execute arbitrary code.",Red Hat,jackson-databind,Versions before 2.6.7.3; Versions before 2.8.11.5; Versions before 2.9.10
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-14893,7.5,Élevée,CWE-502,0.006980000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A flaw was discovered in FasterXML jackson-databind in all versions before 2.9.10 and 2.10.0, where it would permit polymorphic deserialization of malicious objects using the xalan JNDI gadget when used in conjunction with polymorphic type handling methods such as `enableDefaultTyping()` or when @JsonTypeInfo is using `Id.CLASS` or `Id.MINIMAL_CLASS` or in any other way which ObjectMapper.readValue might instantiate objects from unsafe sources. An attacker could use this flaw to execute arbitrary code.",Red Hat,jackson-databind,2.10.0; 2.9.10
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-16335,,,Non disponible,0.007400000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to com.zaxxer.hikari.HikariDataSource. This is a different vulnerability than CVE-2019-14540.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-16942,,,Non disponible,0.004380000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.10. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the commons-dbcp (1.4) jar in the classpath, and an attacker can find an RMI service endpoint to access, it is possible to make the service execute a malicious payload. This issue exists because of org.apache.commons.dbcp.datasources.SharedPoolDataSource and org.apache.commons.dbcp.datasources.PerUserPoolDataSource mishandling.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-16943,,,Non disponible,0.018410000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.10. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the p6spy (3.8.6) jar in the classpath, and an attacker can find an RMI service endpoint to access, it is possible to make the service execute a malicious payload. This issue exists because of com.p6spy.engine.spy.P6DataSource mishandling.",n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-17267,,,Non disponible,0.013570000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,A Polymorphic Typing issue was discovered in FasterXML jackson-databind before 2.9.10. It is related to net.sf.ehcache.hibernate.EhcacheJtaTransactionManagerLookup.,n/a,n/a,n/a
CERTFR-2025-AVI-0512,Multiples vulnérabilités dans les produits IBM (13 juin 2025),avis,"Fri, 13 Jun 2025 00:00:00 +0000",CVE-2019-17531,,,Non disponible,0.011900000,https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0512,"A Polymorphic Typing issue was discovered in FasterXML jackson-databind 2.0.0 through 2.9.10. When Default Typing is enabled (either globally or for a specific property) for an externally exposed JSON endpoint and the service has the apache-log4j-extra (version 1.2.x) jar in the classpath, and an attacker can provide a JNDI service to access, it is possible to make the service execute a malicious payload.",n/a,n/a,n/a
